station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Berlin-Kaulsdorf,2024-06-27 06:00:00,4.000000,13.588940,52.512093,0.100000,0.050000,6.000000,2024-06-27,6,3,Berlin,Berlin,23.950000,False
Luckenwalde,2024-06-25 19:00:00,5.000000,13.160409,52.090590,1.000000,2.000000,19.000000,2024-06-25,19,1,Brandenburg,Luckenwalde,21.950000,False
Berlin Hauptbahnhof,2024-06-25 15:00:00,1.000000,13.369545,52.525592,1.619048,1.523810,15.000000,2024-06-25,15,1,Berlin,Berlin,25.450000,False
Hohen Neuendorf (b Berlin),2024-06-25 17:00:00,5.000000,13.287091,52.669072,0.333333,0.333333,17.000000,2024-06-25,17,1,Brandenburg,Hohen Neuendorf,24.750000,False
Beusselstraße,2024-06-26 19:00:00,4.000000,13.329042,52.534354,0.000000,0.000000,19.000000,2024-06-26,19,2,Berlin,Berlin,27.000000,False
Berlin-Neukölln,2024-06-26 17:00:00,3.000000,13.443060,52.469420,0.119048,0.095238,17.000000,2024-06-26,17,2,Berlin,Berlin,29.600000,False
Wedding,2024-06-26 11:00:00,4.000000,13.368170,52.543251,0.666667,0.833333,11.000000,2024-06-26,11,2,Berlin,Berlin,29.450000,False
Savignyplatz,2024-06-25 00:00:00,4.000000,13.319271,52.505093,0.500000,0.416667,0.000000,2024-06-25,0,1,Berlin,Berlin,14.500000,False
Friedrichsfelde Ost,2024-06-24 11:00:00,4.000000,13.520254,52.514169,0.066667,0.133333,11.000000,2024-06-24,11,0,Berlin,Berlin,22.050000,False
Rahnsdorf,2024-06-27 08:00:00,5.000000,13.690405,52.451536,0.083333,0.250000,8.000000,2024-06-27,8,3,Berlin,Berlin,22.750000,True
Westend,2024-06-24 02:00:00,4.000000,13.284638,52.518070,1.600000,1.800000,2.000000,2024-06-24,2,0,Berlin,Berlin,12.700000,False
Ludwigsfelde,2024-06-23 15:00:00,4.000000,13.267319,52.298098,0.000000,0.750000,15.000000,2024-06-23,15,6,Brandenburg,Ludwigsfelde,22.100000,False
Potsdam Charlottenhof,2024-06-24 01:00:00,4.000000,13.036496,52.392800,0.000000,0.500000,1.000000,2024-06-24,1,0,Brandenburg,Potsdam,14.700000,False
Tiergarten,2024-06-24 04:00:00,4.000000,13.336392,52.514061,0.120000,0.040000,4.000000,2024-06-24,4,0,Berlin,Berlin,13.350000,False
Nikolassee,2024-06-26 16:00:00,4.000000,13.193643,52.431807,0.625000,0.708333,16.000000,2024-06-26,16,2,Berlin,Berlin,30.650000,False
Savignyplatz,2024-06-24 06:00:00,4.000000,13.319271,52.505093,0.214286,0.166667,6.000000,2024-06-24,6,0,Berlin,Berlin,18.000000,False
Flughafen BER,2024-06-24 08:00:00,2.000000,13.511950,52.364804,0.250000,0.250000,8.000000,2024-06-24,8,0,Brandenburg,Schönefeld,20.350000,False
Landsberger Allee,2024-06-26 22:00:00,4.000000,13.454567,52.529593,0.222222,0.166667,22.000000,2024-06-26,22,2,Berlin,Berlin,21.850000,False
Oranienburg,2024-06-27 09:00:00,3.000000,13.249613,52.753653,0.555556,0.666667,9.000000,2024-06-27,9,3,Brandenburg,Oranienburg,25.600000,False
Berlin-Schlachtensee,2024-06-24 19:00:00,4.000000,13.215025,52.439976,0.000000,0.000000,19.000000,2024-06-24,19,0,Berlin,Berlin,20.300000,False
Berlin-Halensee,2024-06-27 10:00:00,4.000000,13.290326,52.496254,0.035714,0.035714,10.000000,2024-06-27,10,3,Berlin,Berlin,24.250000,True
Berlin-Wilhelmsruh,2024-06-27 07:00:00,4.000000,13.362976,52.581447,0.166667,0.111111,7.000000,2024-06-27,7,3,Berlin,Berlin,25.300000,False
Lübben (Spreewald),2024-06-24 12:00:00,4.000000,13.877182,51.939737,1.500000,1.500000,12.000000,2024-06-24,12,0,Brandenburg,Lübben,24.200000,False
Springpfuhl,2024-06-24 14:00:00,4.000000,13.536740,52.526348,0.277778,0.333333,14.000000,2024-06-24,14,0,Berlin,Berlin,23.150000,False
Ruhland,2024-06-24 22:00:00,5.000000,13.870004,51.455319,0.250000,0.500000,22.000000,2024-06-24,22,0,Brandenburg,Ruhland,13.000000,False
Mahlow,2024-06-23 22:00:00,5.000000,13.407932,52.360540,0.166667,0.333333,22.000000,2024-06-23,22,6,Brandenburg,Mahlow,16.150000,False
Alt-Reinickendorf,2024-06-27 08:00:00,5.000000,13.349617,52.578091,1.166667,0.833333,8.000000,2024-06-27,8,3,Berlin,Berlin,25.450000,False
Neupetershain,2024-06-27 05:00:00,5.000000,14.161703,51.606324,0.500000,0.500000,5.000000,2024-06-27,5,3,Brandenburg,Neupetershain,20.200000,True
Potsdam Charlottenhof,2024-06-27 07:00:00,4.000000,13.036496,52.392800,0.250000,0.250000,7.000000,2024-06-27,7,3,Brandenburg,Potsdam,24.350000,False
Berlin-Westkreuz,2024-06-25 03:00:00,3.000000,13.283966,52.500737,0.000000,0.000000,3.000000,2024-06-25,3,1,Berlin,Berlin,14.250000,False
Rangsdorf,2024-06-25 23:00:00,5.000000,13.430890,52.293948,0.000000,0.000000,23.000000,2024-06-25,23,1,Brandenburg,Rangsdorf,17.900000,False
Berlin-Karow,2024-06-24 20:00:00,4.000000,13.469204,52.614884,0.066667,0.000000,20.000000,2024-06-24,20,0,Berlin,Berlin,18.300000,False
Bernau-Friedenstal,2024-06-26 18:00:00,5.000000,13.564578,52.668385,0.833333,0.833333,18.000000,2024-06-26,18,2,Brandenburg,Bernau,28.500000,False
Eisenhüttenstadt,2024-06-23 17:00:00,5.000000,14.658435,52.147980,0.333333,0.333333,17.000000,2024-06-23,17,6,Brandenburg,Eisenhüttenstadt,20.750000,False
Olympiastadion,2024-06-25 00:00:00,3.000000,13.242389,52.511166,1.714286,1.571429,0.000000,2024-06-25,0,1,Berlin,Berlin,14.500000,False
Berlin Ostkreuz,2024-06-24 09:00:00,2.000000,13.469105,52.503037,0.380952,0.333333,9.000000,2024-06-24,9,0,Berlin,Berlin,21.550000,False
Berlin-Tegel,2024-06-25 19:00:00,4.000000,13.289781,52.587998,0.166667,0.000000,19.000000,2024-06-25,19,1,Berlin,Berlin,22.000000,False
Hohen Neuendorf (b Berlin),2024-06-26 10:00:00,5.000000,13.287091,52.669072,0.416667,0.250000,10.000000,2024-06-26,10,2,Brandenburg,Hohen Neuendorf,28.550000,False
Bergfelde (b Berlin),2024-06-23 18:00:00,4.000000,13.320244,52.670303,0.666667,0.500000,18.000000,2024-06-23,18,6,Brandenburg,Hohen Neuendorf,20.100000,False
Biesdorf,2024-06-25 07:00:00,4.000000,13.555878,52.513097,0.208333,0.208333,7.000000,2024-06-25,7,1,Berlin,Berlin,21.250000,False
Erkner,2024-06-24 07:00:00,3.000000,13.752244,52.427561,0.200000,0.200000,7.000000,2024-06-24,7,0,Brandenburg,Erkner,19.500000,False
Savignyplatz,2024-06-23 14:00:00,4.000000,13.319271,52.505093,0.162162,0.135135,14.000000,2024-06-23,14,6,Berlin,Berlin,21.900000,False
Warschauer Straße,2024-06-26 20:00:00,4.000000,13.451646,52.505976,1.622222,1.600000,20.000000,2024-06-26,20,2,Berlin,Berlin,25.600000,False
Schichauweg,2024-06-24 09:00:00,5.000000,13.389303,52.398837,0.666667,0.500000,9.000000,2024-06-24,9,0,Berlin,Berlin,21.550000,False
Schönefeld (bei Berlin),2024-06-24 02:00:00,3.000000,13.512710,52.391062,0.000000,0.000000,2.000000,2024-06-24,2,0,Brandenburg,Schönefeld,12.700000,False
Mahlow,2024-06-27 06:00:00,5.000000,13.407932,52.360540,0.333333,0.333333,6.000000,2024-06-27,6,3,Brandenburg,Mahlow,23.100000,False
Lübben (Spreewald),2024-06-26 15:00:00,4.000000,13.877182,51.939737,0.600000,0.600000,15.000000,2024-06-26,15,2,Brandenburg,Lübben,30.650000,False
Heiligensee,2024-06-25 20:00:00,4.000000,13.229278,52.624586,0.166667,0.166667,20.000000,2024-06-25,20,1,Berlin,Berlin,20.750000,False
Berlin Südkreuz,2024-06-25 21:00:00,1.000000,13.365319,52.475047,2.000000,2.000000,21.000000,2024-06-25,21,1,Berlin,Berlin,20.200000,False
Strausberg Stadt,2024-06-24 13:00:00,5.000000,13.888133,52.576980,0.000000,0.166667,13.000000,2024-06-24,13,0,Brandenburg,Strausberg,23.450000,False
Köllnische Heide,2024-06-26 11:00:00,5.000000,13.467807,52.469653,0.388889,0.444444,11.000000,2024-06-26,11,2,Berlin,Berlin,29.450000,False
Julius-Leber-Brücke,2024-06-26 21:00:00,5.000000,13.361266,52.486519,0.166667,0.333333,21.000000,2024-06-26,21,2,Berlin,Berlin,24.750000,False
Yorckstraße (Großgörschenstraße),2024-06-23 17:00:00,4.000000,13.367797,52.492289,0.250000,0.333333,17.000000,2024-06-23,17,6,Berlin,Berlin,21.350000,False
Berlin-Rummelsburg,2024-06-24 20:00:00,4.000000,13.478362,52.501309,1.083333,1.083333,20.000000,2024-06-24,20,0,Berlin,Berlin,19.450000,False
Sundgauer Straße,2024-06-25 11:00:00,5.000000,13.274377,52.436544,0.666667,0.750000,11.000000,2024-06-25,11,1,Berlin,Berlin,25.550000,False
Waßmannsdorf,2024-06-24 08:00:00,5.000000,13.463530,52.368420,0.666667,0.750000,8.000000,2024-06-24,8,0,Brandenburg,Waßmannsdorf,20.350000,False
Oranienburger Straße,2024-06-25 09:00:00,4.000000,13.393052,52.525210,0.486486,0.486486,9.000000,2024-06-25,9,1,Berlin,Berlin,23.800000,False
Wittenau (Wilhelmsruher Damm),2024-06-24 11:00:00,4.000000,13.334446,52.597044,0.166667,0.055556,11.000000,2024-06-24,11,0,Berlin,Berlin,23.000000,False
Birkenstein,2024-06-27 13:00:00,4.000000,13.647187,52.515601,0.000000,0.000000,13.000000,2024-06-27,13,3,Brandenburg,Hoppegarten,28.650000,False
Baumschulenweg,2024-06-27 09:00:00,4.000000,13.490097,52.467244,0.194444,0.138889,9.000000,2024-06-27,9,3,Berlin,Berlin,23.350000,True
Berlin-Rummelsburg,2024-06-26 18:00:00,4.000000,13.478362,52.501309,0.294118,0.352941,18.000000,2024-06-26,18,2,Berlin,Berlin,28.700000,False
Hermannstraße,2024-06-23 13:00:00,4.000000,13.431313,52.467510,0.090909,0.151515,13.000000,2024-06-23,13,6,Berlin,Berlin,22.000000,False
Zepernick (b Bernau),2024-06-26 23:00:00,5.000000,13.533642,52.659449,0.833333,1.000000,23.000000,2024-06-26,23,2,Brandenburg,Panketal,20.450000,False
Potsdam Medienstadt Babelsberg,2024-06-23 17:00:00,5.000000,13.122284,52.382659,0.400000,0.400000,17.000000,2024-06-23,17,6,Brandenburg,Potsdam,20.950000,False
Berlin-Grunewald,2024-06-27 14:00:00,4.000000,13.261720,52.488693,0.384615,0.230769,14.000000,2024-06-27,14,3,Berlin,Berlin,30.350000,False
Wünsdorf Waldstadt,2024-06-25 07:00:00,5.000000,13.468145,52.165559,1.500000,1.500000,7.000000,2024-06-25,7,1,Brandenburg,Zossen,21.900000,False
Storkower Straße,2024-06-23 21:00:00,4.000000,13.464398,52.523910,0.380952,0.285714,21.000000,2024-06-23,21,6,Berlin,Berlin,15.600000,False
Schöneberg,2024-06-27 13:00:00,4.000000,13.352068,52.479377,0.157895,0.157895,13.000000,2024-06-27,13,3,Berlin,Berlin,28.500000,False
Poelchaustraße,2024-06-27 04:00:00,5.000000,13.535381,52.535593,0.000000,0.000000,4.000000,2024-06-27,4,3,Berlin,Berlin,20.800000,False
Wartenberg,2024-06-27 11:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,11.000000,2024-06-27,11,3,Berlin,Berlin,28.700000,False
Potsdam Hbf,2024-06-24 22:00:00,2.000000,13.066703,52.391509,0.000000,0.333333,22.000000,2024-06-24,22,0,Brandenburg,Potsdam,17.300000,False
Erkner,2024-06-24 02:00:00,3.000000,13.752244,52.427561,0.000000,0.000000,2.000000,2024-06-24,2,0,Brandenburg,Erkner,12.700000,False
Brandenburg Hbf,2024-06-24 06:00:00,3.000000,12.566138,52.400554,0.400000,0.400000,6.000000,2024-06-24,6,0,Brandenburg,Brandenburg an der Havel,18.550000,False
Feuerbachstraße,2024-06-23 21:00:00,5.000000,13.332575,52.463546,0.333333,0.583333,21.000000,2024-06-23,21,6,Berlin,Berlin,16.500000,False
Falkenberg (Elster),2024-06-24 19:00:00,3.000000,13.247685,51.583620,0.000000,3.333333,19.000000,2024-06-24,19,0,Brandenburg,Falkenberg (Elster),19.250000,False
Schönefeld (bei Berlin),2024-06-27 11:00:00,3.000000,13.512710,52.391062,0.133333,0.133333,11.000000,2024-06-27,11,3,Brandenburg,Schönefeld,27.500000,False
Potsdam Park Sanssouci,2024-06-24 19:00:00,3.000000,13.014512,52.394108,0.000000,0.000000,19.000000,2024-06-24,19,0,Brandenburg,Potsdam,20.150000,False
Alt-Reinickendorf,2024-06-27 15:00:00,5.000000,13.349617,52.578091,0.666667,0.500000,15.000000,2024-06-27,15,3,Berlin,Berlin,29.300000,False
Alexanderplatz,2024-06-24 13:00:00,3.000000,13.410961,52.521481,0.454545,0.545455,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Baumschulenweg,2024-06-27 11:00:00,4.000000,13.490097,52.467244,0.250000,0.250000,11.000000,2024-06-27,11,3,Berlin,Berlin,26.850000,False
Berlin Gesundbrunnen,2024-06-25 00:00:00,1.000000,13.388513,52.548963,1.666667,1.333333,0.000000,2024-06-25,0,1,Berlin,Berlin,16.200000,False
Blankenfelde (Kr Teltow-Fläming),2024-06-25 21:00:00,4.000000,13.415982,52.337213,0.000000,0.000000,21.000000,2024-06-25,21,1,Brandenburg,Blankenfelde ,19.100000,False
Berlin-Lichterfelde West,2024-06-26 04:00:00,4.000000,13.293732,52.443350,0.000000,0.000000,4.000000,2024-06-26,4,2,Berlin,Berlin,17.700000,False
Heiligensee,2024-06-24 12:00:00,4.000000,13.229278,52.624586,0.166667,0.333333,12.000000,2024-06-24,12,0,Berlin,Berlin,22.750000,False
Feuerbachstraße,2024-06-26 07:00:00,5.000000,13.332575,52.463546,0.173913,0.217391,7.000000,2024-06-26,7,2,Berlin,Berlin,23.500000,False
Fredersdorf (b Berlin),2024-06-27 05:00:00,5.000000,13.760628,52.526212,0.166667,0.000000,5.000000,2024-06-27,5,3,Brandenburg,Fredersdorf ,22.100000,False
Savignyplatz,2024-06-27 10:00:00,4.000000,13.319271,52.505093,0.916667,0.861111,10.000000,2024-06-27,10,3,Berlin,Berlin,24.250000,True
Falkenberg (Elster),2024-06-25 13:00:00,3.000000,13.247685,51.583620,0.000000,0.000000,13.000000,2024-06-25,13,1,Brandenburg,Falkenberg (Elster),24.950000,False
Dallgow-Döberitz,2024-06-27 14:00:00,5.000000,13.059037,52.543554,0.250000,0.250000,14.000000,2024-06-27,14,3,Brandenburg,Dallgow (b Berlin),30.350000,False
Sundgauer Straße,2024-06-25 04:00:00,5.000000,13.274377,52.436544,0.000000,0.200000,4.000000,2024-06-25,4,1,Berlin,Berlin,14.900000,False
Hohen Neuendorf (b Berlin),2024-06-24 19:00:00,5.000000,13.287091,52.669072,0.500000,0.416667,19.000000,2024-06-24,19,0,Brandenburg,Hohen Neuendorf,20.600000,False
Waidmannslust,2024-06-25 15:00:00,4.000000,13.320996,52.606480,1.105263,1.210526,15.000000,2024-06-25,15,1,Berlin,Berlin,25.900000,False
Olympiastadion,2024-06-27 16:00:00,3.000000,13.242389,52.511166,0.000000,0.000000,16.000000,2024-06-27,16,3,Berlin,Berlin,30.500000,False
Jannowitzbrücke,2024-06-25 17:00:00,4.000000,13.419347,52.514270,0.571429,0.595238,17.000000,2024-06-25,17,1,Berlin,Berlin,24.200000,False
Borgsdorf,2024-06-24 08:00:00,5.000000,13.276750,52.715252,0.500000,0.833333,8.000000,2024-06-24,8,0,Brandenburg,Hohen Neuendorf OTBorgsdo,20.750000,False
Berlin Ostkreuz,2024-06-23 17:00:00,2.000000,13.469105,52.503037,0.550000,0.900000,17.000000,2024-06-23,17,6,Berlin,Berlin,21.350000,False
Zeuthen,2024-06-26 13:00:00,5.000000,13.627173,52.348936,0.000000,0.166667,13.000000,2024-06-26,13,2,Brandenburg,Zeuthen,29.650000,False
Hoppegarten (Mark),2024-06-24 00:00:00,4.000000,13.672956,52.518122,0.166667,0.166667,0.000000,2024-06-24,0,0,Brandenburg,Hoppegarten,13.050000,False
Berlin Potsdamer Platz,2024-06-25 09:00:00,2.000000,13.375988,52.509379,0.500000,0.600000,9.000000,2024-06-25,9,1,Berlin,Berlin,23.800000,False
Berlin-Wilhelmsruh,2024-06-25 11:00:00,4.000000,13.362976,52.581447,0.444444,0.388889,11.000000,2024-06-25,11,1,Berlin,Berlin,25.850000,False
Doberlug-Kirchhain,2024-06-23 13:00:00,4.000000,13.564241,51.620576,0.000000,0.000000,13.000000,2024-06-23,13,6,Brandenburg,Doberlug-Kirchhain,22.600000,False
Heiligensee,2024-06-26 10:00:00,4.000000,13.229278,52.624586,0.500000,0.833333,10.000000,2024-06-26,10,2,Berlin,Berlin,28.550000,False
Falkensee,2024-06-26 09:00:00,5.000000,13.089636,52.559772,1.500000,1.400000,9.000000,2024-06-26,9,2,Brandenburg,Falkensee,27.500000,False
Berlin-Schöneweide Pbf,2024-06-25 07:00:00,3.000000,13.509395,52.455127,1.500000,1.250000,7.000000,2024-06-25,7,1,Berlin,Berlin,22.300000,False
Berlin Potsdamer Platz,2024-06-24 07:00:00,2.000000,13.375988,52.509379,0.100000,0.300000,7.000000,2024-06-24,7,0,Berlin,Berlin,20.050000,False
Wildau,2024-06-25 13:00:00,5.000000,13.633779,52.319935,0.166667,0.166667,13.000000,2024-06-25,13,1,Brandenburg,Wildau,25.400000,False
Lübben (Spreewald),2024-06-24 07:00:00,4.000000,13.877182,51.939737,0.333333,0.333333,7.000000,2024-06-24,7,0,Brandenburg,Lübben,20.250000,False
Berlin-Adlershof,2024-06-24 15:00:00,4.000000,13.541129,52.435031,0.193548,0.258065,15.000000,2024-06-24,15,0,Berlin,Berlin,24.050000,False
Wartenberg,2024-06-25 07:00:00,5.000000,13.503633,52.572989,0.000000,0.000000,7.000000,2024-06-25,7,1,Berlin,Berlin,21.250000,False
Hoppegarten (Mark),2024-06-24 03:00:00,4.000000,13.672956,52.518122,0.000000,0.000000,3.000000,2024-06-24,3,0,Brandenburg,Hoppegarten,13.050000,False
Neuzelle,2024-06-24 14:00:00,5.000000,14.648866,52.098797,1.000000,0.000000,14.000000,2024-06-24,14,0,Brandenburg,Neuzelle,23.350000,False
Waidmannslust,2024-06-23 17:00:00,4.000000,13.320996,52.606480,0.000000,0.111111,17.000000,2024-06-23,17,6,Berlin,Berlin,21.100000,False
Stresow,2024-06-25 06:00:00,5.000000,13.209125,52.531976,0.166667,0.250000,6.000000,2024-06-25,6,1,Berlin,Berlin,19.250000,False
Senftenberg,2024-06-26 20:00:00,5.000000,14.003905,51.526941,1.200000,1.400000,20.000000,2024-06-26,20,2,Brandenburg,Senftenberg,19.550000,False
Buckower Chaussee,2024-06-26 01:00:00,5.000000,13.382912,52.410351,0.500000,0.500000,1.000000,2024-06-26,1,2,Berlin,Berlin,18.150000,False
Neuzelle,2024-06-24 23:00:00,5.000000,14.648866,52.098797,2.000000,2.000000,23.000000,2024-06-24,23,0,Brandenburg,Neuzelle,13.350000,False
Dallgow-Döberitz,2024-06-27 08:00:00,5.000000,13.059037,52.543554,0.250000,0.250000,8.000000,2024-06-27,8,3,Brandenburg,Dallgow (b Berlin),24.350000,False
Altglienicke,2024-06-25 12:00:00,4.000000,13.558753,52.407299,0.166667,0.166667,12.000000,2024-06-25,12,1,Berlin,Berlin,25.250000,False
Berlin Zoologischer Garten,2024-06-25 13:00:00,2.000000,13.332445,52.507341,0.666667,0.666667,13.000000,2024-06-25,13,1,Berlin,Berlin,26.450000,False
Friedenau,2024-06-24 12:00:00,4.000000,13.341388,52.470586,0.583333,0.416667,12.000000,2024-06-24,12,0,Berlin,Berlin,22.750000,False
Baumschulenweg,2024-06-24 21:00:00,4.000000,13.490097,52.467244,0.000000,0.032258,21.000000,2024-06-24,21,0,Berlin,Berlin,18.300000,False
Mehrower Allee,2024-06-26 09:00:00,5.000000,13.553699,52.557759,0.833333,0.750000,9.000000,2024-06-26,9,2,Berlin,Berlin,26.050000,False
Storkower Straße,2024-06-25 13:00:00,4.000000,13.464398,52.523910,0.645161,0.645161,13.000000,2024-06-25,13,1,Berlin,Berlin,24.500000,False
Beusselstraße,2024-06-25 20:00:00,4.000000,13.329042,52.534354,0.000000,0.000000,20.000000,2024-06-25,20,1,Berlin,Berlin,20.750000,False
Elsterwerda,2024-06-24 05:00:00,4.000000,13.516428,51.459677,0.000000,0.000000,5.000000,2024-06-24,5,0,Brandenburg,Elsterwerda,16.250000,False
Hermannstraße,2024-06-24 12:00:00,4.000000,13.431313,52.467510,0.000000,0.060606,12.000000,2024-06-24,12,0,Berlin,Berlin,23.600000,False
Schichauweg,2024-06-26 19:00:00,5.000000,13.389303,52.398837,1.181818,0.727273,19.000000,2024-06-26,19,2,Berlin,Berlin,27.250000,False
Birkenstein,2024-06-25 06:00:00,4.000000,13.647187,52.515601,0.083333,0.083333,6.000000,2024-06-25,6,1,Brandenburg,Hoppegarten,19.450000,False
Altglienicke,2024-06-26 05:00:00,4.000000,13.558753,52.407299,0.166667,0.083333,5.000000,2024-06-26,5,2,Berlin,Berlin,19.600000,False
Betriebsbahnhof Berlin-Rummelsburg,2024-06-27 10:00:00,4.000000,13.497786,52.493827,0.083333,0.083333,10.000000,2024-06-27,10,3,Berlin,Berlin,24.200000,True
Bernau (b Berlin),2024-06-23 22:00:00,3.000000,13.592641,52.675569,2.000000,2.333333,22.000000,2024-06-23,22,6,Brandenburg,Bernau bei Berlin,15.200000,False
Heidelberger Platz,2024-06-24 14:00:00,4.000000,13.312018,52.479972,0.366667,0.233333,14.000000,2024-06-24,14,0,Berlin,Berlin,24.400000,False
Berlin-Halensee,2024-06-23 13:00:00,4.000000,13.290326,52.496254,0.111111,0.000000,13.000000,2024-06-23,13,6,Berlin,Berlin,21.300000,False
Zepernick (b Bernau),2024-06-26 07:00:00,5.000000,13.533642,52.659449,0.500000,0.333333,7.000000,2024-06-26,7,2,Brandenburg,Panketal,25.050000,False
Köllnische Heide,2024-06-24 14:00:00,5.000000,13.467807,52.469653,0.000000,0.000000,14.000000,2024-06-24,14,0,Berlin,Berlin,24.700000,False
Warschauer Straße,2024-06-24 21:00:00,4.000000,13.451646,52.505976,0.266667,0.244444,21.000000,2024-06-24,21,0,Berlin,Berlin,18.300000,False
Wildau,2024-06-24 06:00:00,5.000000,13.633779,52.319935,0.333333,0.333333,6.000000,2024-06-24,6,0,Brandenburg,Wildau,19.100000,False
Hosena,2024-06-23 13:00:00,5.000000,14.016105,51.454706,0.500000,1.000000,13.000000,2024-06-23,13,6,Brandenburg,Senftenberg,22.100000,False
Seddin,2024-06-26 18:00:00,5.000000,12.985452,52.291840,1.750000,1.750000,18.000000,2024-06-26,18,2,Brandenburg,Seddin,27.750000,False
Rathenow,2024-06-24 15:00:00,4.000000,12.354840,52.599640,0.000000,0.000000,15.000000,2024-06-24,15,0,Brandenburg,Rathenow,24.100000,False
Landsberger Allee,2024-06-24 02:00:00,4.000000,13.454567,52.529593,0.222222,0.111111,2.000000,2024-06-24,2,0,Berlin,Berlin,12.450000,False
Feuerbachstraße,2024-06-25 21:00:00,5.000000,13.332575,52.463546,0.166667,0.250000,21.000000,2024-06-25,21,1,Berlin,Berlin,20.050000,False
Marquardt,2024-06-24 11:00:00,5.000000,12.971627,52.458881,0.000000,0.500000,11.000000,2024-06-24,11,0,Brandenburg,Potsdam,22.500000,False
Dabendorf,2024-06-26 00:00:00,5.000000,13.437290,52.237332,0.000000,0.000000,0.000000,2024-06-26,0,2,Brandenburg,Zossen,17.500000,False
Buckower Chaussee,2024-06-27 09:00:00,5.000000,13.382912,52.410351,0.666667,0.583333,9.000000,2024-06-27,9,3,Berlin,Berlin,23.350000,True
Berlin-Schlachtensee,2024-06-27 06:00:00,4.000000,13.215025,52.439976,0.214286,0.214286,6.000000,2024-06-27,6,3,Berlin,Berlin,23.300000,False
Berlin-Buch,2024-06-26 15:00:00,4.000000,13.492286,52.636162,0.333333,0.444444,15.000000,2024-06-26,15,2,Berlin,Berlin,30.650000,False
Heerstraße,2024-06-26 23:00:00,5.000000,13.259379,52.508121,0.166667,0.416667,23.000000,2024-06-26,23,2,Berlin,Berlin,22.450000,False
Rathenow,2024-06-27 08:00:00,4.000000,12.354840,52.599640,0.000000,1.200000,8.000000,2024-06-27,8,3,Brandenburg,Rathenow,27.100000,False
